id,title,synopsis,genres,release_date,episodes,members,popularity,ranked,score,img_url,link
36474,Sword Art Online: Alicization,The Soul Translator is a state-of-the-art full-dive interface which interacts with the user's Fluctlight—the technological equivalent of a human soul—and fundamentally differs from the orthodox method of sending signals to the brain. The private institute Rath aims to perfect their creation by enlisting the aid of Sword Art Online survivor Kazuto Kirigaya. He works there as a part-time employee to test the system's capabilities in the Underworld: the fantastical realm generated by the Soul Translator. As per the confidentiality contract any memories created by the machine in the virtual world are wiped upon returning to the real world. Kazuto can only vaguely recall a single name Alice which provokes a sense of unease when mentioned in reality. When Kazuto escorts Asuna Yuuki home one evening they chance upon a familiar foe. Kazuto is mortally wounded in the ensuing fight and loses consciousness. When he comes to he discovers that he has made a full-dive into the Underworld with seemingly no way to escape. He sets off on a quest seeking a way back to the physical world once again.,Action;Game;Adventure;Romance;Fantasy,2018-10-07,24,388815,226,1260,7.66,https://cdn.myanimelist.net/images/anime/1993/93837.jpg,https://myanimelist.net/anime/36474/Sword_Art_Online__Alicization
7817,B-gata H-kei,Yamada first name withheld is a 15-year-old girl who has just entered Takizawa High School. Easily considered exceptionally beautiful she has only one problem with her own body she thinks her vagina looks weird and is very self-conscious about it. Upon entering high school her dream was to have casual sex with 100 men but therein lies the problem she believes an experienced partner will tease her about the way her vagina looks or simply the fact that she's a virgin. She stumbles upon the solution in the form of Kosuda Takashi a fellow virgin whom she believes will help ease the transition to more experienced partners. There's only one small problem Yamada doesn't know anything about sex or the ancient art of seduction meaning her quest to conquer Kosuda will be a difficult one.,Comedy;Romance;Ecchi;School;Seinen,2010-04-02,12,284458,344,3627,7.04,https://cdn.myanimelist.net/images/anime/4/75227.jpg,https://myanimelist.net/anime/7817/B-gata_H-kei
21881,Sword Art Online II,A year after escaping Sword Art Online Kazuto Kirigaya has been settling back into the real world. However his peace is short-lived as a new incident occurs in a game called Gun Gale Online where a player by the name of Death Gun appears to be killing people in the real world by shooting them in-game. Approached by officials to assist in investigating the murders Kazuto assumes his persona of Kirito once again and logs into Gun Gale Online intent on stopping the killer. Once inside Kirito meets Sinon a highly skilled sniper afflicted by a traumatic past. She is soon dragged in his chase after Death Gun and together they enter the Bullet of Bullets a tournament where their target is sure to appear. Uncertain of Death Gun's real powers Kirito and Sinon race to stop him before he has the chance to claim another life. Not everything goes smoothly however as scars from the past impede their progress. In a high-stakes game where the next victim could easily be one of them Kirito puts his life on the line in the virtual world once more.,Action;Game;Adventure;Romance;Fantasy,2014-07-05,24,1077494,18,3618,7.05,https://cdn.myanimelist.net/images/anime/11/65185.jpg,https://myanimelist.net/anime/21881/Sword_Art_Online_II
30296,Rakudai Kishi no Cavalry,There exist few humans in this world with the ability to manipulate their souls to form powerful weapons. Dubbed Blazers these people study and train at the prestigious Hagun Academy to become Mage-Knights among the students is so-called failure Ikki Kurogane the sole F-rated Blazer. However when the worst student in the academy sees Stella Vermillion an A-ranked Blazer who also happens to be a princess naked she challenges him to a duel with dire stakes—the loser becomes the slave of the winner. There’s no possible way that Stella can lose right? Rakudai Kishi no Cavalry follows the story of Ikki as he tries to prove his strength to a world that believes him to be the weakest all the while gaining new friends wisdom and experience.,Action;Romance;Ecchi;Fantasy;School,2015-10-03,12,466317,155,1227,7.67,https://cdn.myanimelist.net/images/anime/9/76493.jpg,https://myanimelist.net/anime/30296/Rakudai_Kishi_no_Cavalry
24765,Gakkougurashi!,Yuki Takeya loves her school so much that she does not want to ever leave! Megurigaoka High School is a unique and lively place where Yuki enjoys her carefree life as a third-year high school student and member of the School Living Club. The club consisting of the president Yuuri Wakasa the athletic Kurumi Ebisuzawa the mature junior Miki Naoki the supervising teacher Megumi Sakura and the club dog Taroumaru prides itself on making the most of life at school. However this illusion of endless bliss is just a bubble waiting to be burst because Yuki is unable to perceive what is truly happening around her. In reality all is not as it seems—the real purpose of the School Living Club is to escape from the shocking and disturbing truth: the girls are in the middle of a zombie apocalypse and have barricaded themselves inside the school as the sole survivors. Based on the manga by Kaihou Norimitsu Gakkougurashi! follows a group of girls who are forced to adapt to a post-apocalyptic life all by themselves. They have no means of contact with the outside world and are surrounded by hostile undead waiting to devour them. The girls must not only contend with the challenge of survival they must also strive to maintain a false appearance of normality in Yuki's presence.,Slice of Life;Psychological;School;Horror;Mystery,2015-07-09,12,273227,365,1214,7.67,https://cdn.myanimelist.net/images/anime/1798/91548.jpg,https://myanimelist.net/anime/24765/Gakkougurashi
11111,Another,In 1972 a popular student in Yomiyama North Middle School's class 3-3 named Misaki passed away during the school year. Since then the town of Yomiyama has been shrouded by a fearful atmosphere from the dark secrets hidden deep within. Twenty-six years later 15-year-old Kouichi Sakakibara transfers into class 3-3 of Yomiyama North and soon after discovers that a strange gloomy mood seems to hang over all the students. He also finds himself drawn to the mysterious eyepatch-wearing student Mei Misaki however the rest of the class and the teachers seem to treat her like she doesn't exist. Paying no heed to warnings from everyone including Mei herself Kouichi begins to get closer not only to her but also to the truth behind the gruesome phenomenon plaguing class 3-3 of Yomiyama North. Another follows Kouichi Mei and their classmates as they are pulled into the enigma surrounding a series of inevitable tragic events—but unraveling the horror of Yomiyama may just cost them the ultimate price.,Mystery;Horror;Supernatural;Thriller;School,2012-01-10,12,952103,34,1207,7.67,https://cdn.myanimelist.net/images/anime/4/75509.jpg,https://myanimelist.net/anime/11111/Another
16524,Suisei no Gargantia,In the distant future a majority of humans have left the Earth and the Galactic Alliance of Humanity is founded to guide exploration and ensure the prosperity of mankind. However a significant threat arises in the form of strange creatures called Hideauze resulting in an interstellar war to prevent humanity's extinction. Armed with Chamber an autonomous robot 16-year-old lieutenant Ledo of the Galactic Alliance joins the battle against the monsters. In an unfortunate turn of events Ledo loses control during the battle and is cast out to the far reaches of space crash-landing on a waterlogged Earth. On the blue planet Gargantia—a large fleet of scavenger ships—comes across Chamber and retrieves it from the ocean thinking they have salvaged something of value. Mistaking their actions for hostility Ledo sneaks aboard and takes a young messenger girl named Amy hostage only to realize that the residents of Gargantia are not as dangerous as he had believed. Faced with uncertainty and unable to communicate with his comrades in space Ledo attempts to get his bearings and acclimate to a new lifestyle. But his peaceful days are about to be short-lived as there is more to this ocean-covered planet than meets the eye.,Action;Sci-Fi;Adventure;Mecha,2013-04-07,13,251411,392,1549,7.56,https://cdn.myanimelist.net/images/anime/11/48817.jpg,https://myanimelist.net/anime/16524/Suisei_no_Gargantia
15051,Love Live! School Idol Project,Otonokizaka High School is in a crisis! With the number of enrolling students dropping lower and lower every year the school is set to shut down after its current first years graduate. However second year Honoka Kousaka refuses to let it go without a fight. Searching for a solution she comes across popular school idol group A-RISE and sets out to create a school idol group of her own. With the help of her childhood friends Umi Sonoda and Kotori Minami Honoka forms μ's (pronounced muse) to boost awareness and popularity of her school. Unfortunately it's all easier said than done. Student council president Eri Ayase vehemently opposes the establishment of a school idol group and will do anything in her power to prevent its creation. Moreover Honoka and her friends have trouble attracting any additional members. But the Love Live a competition to determine the best and most beloved school idol groups in Japan can help them gain the attention they desperately need. With the contest fast approaching Honoka must act quickly and diligently to try and bring together a school idol group and win the Love Live in order to save Otonokizaka High School.,Slice of Life;Music;School,2013-01-06,13,289766,334,1565,7.55,https://cdn.myanimelist.net/images/anime/11/56849.jpg,https://myanimelist.net/anime/15051/Love_Live_School_Idol_Project
33487,Masamune-kun no Revenge,When Masamune Makabe was a child he was rejected by a rich beautiful girl named Aki Adagaki who gave him the nickname ''Piggy'' for being overweight. Devastated Masamune put great effort into working out to improve his appearance. Now a handsome yet narcissistic high school student Masamune is determined to exact revenge—he will have Aki fall madly in love with him and ultimately reject her the next time they meet. To his surprise Masamune discovers he has transferred into Aki's school. Setting his plan into motion Masamune first begins to form a relationship with the ''Brutal Princess'' but despite his efforts fails miserably at his initial attempts. Shockingly when Masamune finally progresses towards his vengeance he receives a mysterious letter addressing him by his old nickname. Unless Masamune discovers the sender's identity his plan is doomed before it even starts!,Comedy;Harem;Romance;School;Shounen,2017-01-05,12,398144,217,3908,6.97,https://cdn.myanimelist.net/images/anime/12/83709.jpg,https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge
2993,Rosario to Vampire,Youkai Academy is a seemingly normal boarding school except that its pupils are monsters learning to coexist with humans. All students attend in human form and take normal academic subjects such as literature gym foreign language and mathematics. However there is one golden rule at Youkai Academy—all humans found on school grounds are to be executed immediately! Tsukune Aono is an average teenager who is unable to get into any high school because of his bad grades. His parents inadvertently enroll him into Youkai Academy as a last-ditch effort to secure his education. As Tsukune unknowingly enters this new world he has a run-in with the most attractive girl on campus Moka Akashiya. Deciding to stay in the perilous realm in order to further his relationship with Moka he does not realize that beneath her beauty lies a menacing monster—a vampire. Rosario to Vampire is a supernatural school comedy that explores Tsukune's romantic exploits experiences and misadventures with a bevy of beautiful but dangerous creatures.,Harem;Comedy;Romance;Ecchi;Vampire;Fantasy;School;Shounen,2008-01-03,13,457606,160,3858,6.99,https://cdn.myanimelist.net/images/anime/12/75242.jpg,https://myanimelist.net/anime/2993/Rosario_to_Vampire
37349,Goblin Slayer,Goblins are known for their ferocity cunning and rapid reproduction but their reputation as the lowliest of monsters causes their threat to be overlooked. Raiding rural civilizations to kidnap females of other species for breeding these vile creatures are free to continue their onslaught as adventurers turn a blind eye in favor of more rewarding assignments with larger bounties. To commemorate her first day as a Porcelain-ranked adventurer the 15-year-old Priestess joins a band of young enthusiastic rookies to investigate a tribe of goblins responsible for the disappearance of several village women. Unprepared and inexperienced the group soon faces its inevitable demise from an ambush while exploring a cave. With no one else left standing the terrified Priestess accepts her fate—until the Goblin Slayer unexpectedly appears to not only rescue her with little effort but destroy the entire goblin nest. As a holder of the prestigious Silver rank the Goblin Slayer allows her to accompany him as he assists the Adventurer's Guild in all goblin-related matters. Together with the Priestess High Elf Dwarf and Lizard-man the armored warrior will not rest until every single goblin in the frontier lands has been eradicated for good.,Action;Adventure;Fantasy,2018-10-07,12,450543,171,1411,7.6,https://cdn.myanimelist.net/images/anime/1719/95621.jpg,https://myanimelist.net/anime/37349/Goblin_Slayer
11285,Black★Rock Shooter (TV),On the first day of junior high school Mato Kuroi happens to run into Yomi Takanashi a shy withdrawn girl whom she immediately takes an interest in. Mato tries her best to make conversation with Yomi wanting to befriend her. At first she is avoided but the ice breaks when Yomi happens to notice a decorative blue bird attached to Mato's phone which is from the book Li'l Birds At Play. Discovering they have a common interest the two form a strong friendship. In an alternate universe the young girls exist as parallel beings Mato as Black★Rock Shooter and Yomi as Dead Master. Somehow what happens in one world seems to have an effect on the other and unaware of this fact the girls unknowingly become entangled by the threads of fate.,Action;Drama;School;Slice of Life,2012-02-03,8,275548,355,4018,6.94,https://cdn.myanimelist.net/images/anime/5/53909.jpg,https://myanimelist.net/anime/11285/Black%E2%98%85Rock_Shooter_TV
30694,Dragon Ball Super,Seven years after the events of Dragon Ball Z  Earth is at peace and its people live free from any dangers lurking in the universe. However this peace is short-lived a sleeping evil awakens in the dark reaches of the galaxy: Beerus the ruthless God of Destruction. Disturbed by a prophecy that he will be defeated by a Super Saiyan God Beerus and his angelic attendant Whis start searching the universe for this mysterious being. Before long they reach Earth where they encounter Gokuu Son one of the planet's mightiest warriors and his similarly powerful friends.,Action;Adventure;Comedy;Super Power;Martial Arts;Fantasy;Shounen,2015-07-05,131,371648,242,1382,7.61,https://cdn.myanimelist.net/images/anime/7/74606.jpg,https://myanimelist.net/anime/30694/Dragon_Ball_Super
34561,Re:Creators,Humans have designed countless worlds—each one born from the unique imagination of its creator. Souta Mizushino is a high school student who aspires to be such a creator by writing and illustrating his own light novel. One day while watching anime for inspiration he is briefly transported into a fierce fight scene. When he returns to the real world he realizes something is amiss: the anime's headstrong heroine Selesia Yupitilia has somehow returned with him. Before long other fictional characters appear in the world carrying the hopes and scars of their home. A princely knight a magical girl a ruthless brawler and many others now crowd the streets of Japan. However the most mysterious one is a woman in full military regalia dubbed Gunpuku no Himegimi who knows far more than she should about the creators' world. Despite this no one knows her true name or the world she is from. Meanwhile Souta and Selesia work together with Meteora Österreich a calm and composed librarian NPC to uncover the meaning behind these unnatural events. With powerful forces at play the once clear line between reality and imagination continues to blur leading to a fateful meeting between creators and those they created.,Action;Sci-Fi;Fantasy;Mecha,2017-04-08,22,287926,340,1363,7.62,https://cdn.myanimelist.net/images/anime/11/85469.jpg,https://myanimelist.net/anime/34561/Re_Creators
14467,K,Kings are individuals who have been bestowed with incredible supernatural powers and granted the ability to recruit others into their clans. Protecting the lives and honor of their clansmen is an integral part of the Kings' duties. After a video depicting the heinous murder of a Red Clansman spreads virally the unassuming student Yashiro Isana is accused of homicide. Now a manhunt is underway for his head bringing him into contact with the infamous Black Dog Kurou Yatogami—a skilled swordsman and martial artist determined to follow the wishes of his late master the Seventh King. Meanwhile the current Red King Mikoto Suou faces his own imminent demise as the search for Yashiro narrows. But during Yashiro's struggle to prove his innocence a greater conspiracy is unraveling behind the scenes clouds begin to appear in his memory and close friends start to question his very existence. What began as a simple murder is now leading towards a full blown war between Kings with the very fate of the world at stake.,Action;Super Power;Supernatural,2012-10-05,13,484824,143,1355,7.62,https://cdn.myanimelist.net/images/anime/3/47607.jpg,https://myanimelist.net/anime/14467/K
9041,IS: Infinite Stratos,An exoskeleton weapon engineered by Japan Infinite Stratos (IS) can be piloted only by women. Its power and combat prowess are so immense that an international treaty has been signed banning its use as a military asset. When it is discovered that 15-year-old Ichika Orimura is the only male capable of steering an IS he is forcibly enrolled in the Infinite Stratos Academy: an all-female boarding school the students of which graduate to become IS pilots. At this training school Ichika is reunited with two of his childhood friends Houki Shinonono and Lingyin Huang and befriends Cecilia Alcott an IS representative from the United Kingdom. Guided by the legendary pilot Chifuyu Orimura—their strict homeroom teacher and Ichika's older sister—Ichika and the girls will need to use everything at their disposal to defend themselves and their academy against the dangers that will arise during the course of their thrilling school life.,Action;Sci-Fi;Harem;Comedy;Ecchi;Mecha,2011-01-07,12,411673,197,4060,6.93,https://cdn.myanimelist.net/images/anime/3/74045.jpg,https://myanimelist.net/anime/9041/IS__Infinite_Stratos
3731,Itazura na Kiss,When her newly-built home is razed to the ground by an earthquake low-achieving clumsy and troublesome third-year high school student Kotoko Aihara is forced to share a roof with the school's—and possibly Japan's—smartest student Naoki Irie. Kotoko is not actually a complete stranger to Irie-kun unfortunately a single love letter that she tried to give him in the past has already sealed her fate as far as he is concerned. Throw in some quirky friends and a meddlesome mother and Kotoko might not even have a snowball's chance in hell of winning the older Irie boy's heart. Yet Kotoko remains optimistic that because she now lives in his house her unattainable crush on the genius since the beginning of high school has never been more within reach.,Comedy;Romance;Shoujo,2008-04-05,25,197024,544,1310,7.64,https://cdn.myanimelist.net/images/anime/10/19933.jpg,https://myanimelist.net/anime/3731/Itazura_na_Kiss
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Nine students gather in their high school at night to bid farewell to a friend. As is customary among many high school students they perform a sort of ritual for them to remain friends forever using small paper charms shaped like dolls. However the students do not realize that these charms are connected to Heavenly Host Academy—an elementary school that was destroyed years ago after a series of gruesome murders took place a school that rests under the foundation of their very own Kisaragi Academy. Now trapped in an alternate dimension with vengeful ghosts of the past the students must work together to escape—or join the spirits of the damned forever. A feast for mystery fanatics gore-hounds and horror fans alike Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou shows a sobering look at redemption sacrifice and how the past is always right behind sometimes a little too close for comfort.,Mystery;Horror;Supernatural,2013-07-24,4,225489,468,4443,6.83,https://cdn.myanimelist.net/images/anime/10/78811.jpg,https://myanimelist.net/anime/15037/Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou
11617,High School DxD,High school student Issei Hyoudou is your run-of-the-mill pervert who does nothing productive with his life peeping on women and dreaming of having his own harem one day. Things seem to be looking up for Issei when a beautiful girl asks him out on a date although she turns out to be a fallen angel who brutally kills him! However he gets a second chance at life when beautiful senior student Rias Gremory who is a top-class devil revives him as her servant recruiting Issei into the ranks of the school's Occult Research club. Slowly adjusting to his new life Issei must train and fight in order to survive in the violent world of angels and devils. Each new adventure leads to many hilarious (and risqué) moments with his new comrades all the while keeping his new life a secret from his friends and family in High School DxD !,Comedy;Demons;Ecchi;Harem;Romance;School,2012-01-06,12,751363,62,1619,7.53,https://cdn.myanimelist.net/images/anime/2/32527.jpg,https://myanimelist.net/anime/11617/High_School_DxD
34933,Kakegurui,Unlike many schools attending Hyakkaou Private Academy prepares students for their time in the real world. Since many of the students are the children of the richest people in the world the academy has its quirks that separate it from all the others. By day it is a normal school educating its pupils in history languages and the like. But at night it turns into a gambling den educating them in the art of dealing with money and manipulating people. Money is power those who come out on top in the games stand at the top of the school. Yumeko Jabami a seemingly naive and beautiful transfer student is ready to try her hand at Hyakkaou's special curriculum. Unlike the rest she doesn't play to win but for the thrill of the gamble and her borderline insane way of gambling might just bring too many new cards to the table.,Game;Mystery;Psychological;Drama;School;Shounen,2017-07-01,12,468890,154,1622,7.53,https://cdn.myanimelist.net/images/anime/3/86578.jpg,https://myanimelist.net/anime/34933/Kakegurui
19315,Pupa,Abandoned by their abusive parents and with only each other to depend on siblings Utsutsu and Yume Hasegawa find themselves led astray by beautiful red butterflies that have appeared in their world. Unbeknownst to them these crimson winged heralds trumpet the beginning of a cannibalistic nightmare—a mysterious virus known as Pupa is about to hatch. After succumbing to the full effects of Pupa Yume undergoes a grotesque metamorphosis into a monstrous creature with an insatiable desire for flesh Utsutsu on the other hand is only partially affected gaining remarkable regenerative powers instead. Reaffirming the resolve to keep the promise he made to himself years ago Utsutsu is willing to sacrifice everything in order to always be there for his precious little sister. Pupa tells the story of a loving brother's desperate struggles to save his sister while protecting the world from her uncontrollable hunger.,Fantasy;Horror;Psychological,2014-01-10,12,125402,899,11430,3.6,https://cdn.myanimelist.net/images/anime/2/54395.jpg,https://myanimelist.net/anime/19315/Pupa
34497,Death March kara Hajimaru Isekai Kyousoukyoku,Ichirou Suzuki a programmer nearing his thirties is drowning in work. Worn out he eventually has a chance to catch up on sleep only to wake up and discover himself in a fantasy RPG world which is mashed together from the games he was debugging in reality. In this new place he realizes that not only has his appearance changed to a younger version of himself but his name has also changed to Satou a nickname he used while running beta tests on games. However before Satou can fully grasp his situation an army of lizardmen launch an assault on him. Forced to cast a powerful spell in retaliation Satou wipes them out completely and his level is boosted to 310 effectively maximizing his stats. Now as a high-leveled adventurer armed with a plethora of skills and no way to return to reality Satou sets out to explore this magical new world.,Adventure;Fantasy;Harem,2018-01-11,12,241616,418,4782,6.76,https://cdn.myanimelist.net/images/anime/4/88911.jpg,https://myanimelist.net/anime/34497/Death_March_kara_Hajimaru_Isekai_Kyousoukyoku
22729,Aldnoah.Zero,The discovery of a hypergate on the Moon once allowed the human race to teleport to Mars. Those who chose to settle there unearthed a technology far more advanced than that of their home planet which they named Aldnoah. This discovery led to the founding of the Vers Empire of Mars and a declaration of war against the Terrans those who stayed behind on Earth. However a battle on the moon—later called Heaven's Fall—caused the hypergate to explode destroying the moon and leading the two planets to establish an uneasy ceasefire. Their peace was a fragile one however. Fifteen years later high school student Inaho Kaizuka witnesses the plotted assassination of the Vers Empire's Princess Asseylum Vers Allusia who had come to Earth in hopes of repairing the relationship between the empire and its homeland. The ceasefire is shattered and the Martians declare war on the Terrans once again. In the face of this insurmountable enemy Inaho and his friends must now fight against the Vers Empire to settle the war once and for all.,Action;Military;Sci-Fi;Mecha,2014-07-06,12,379847,234,1649,7.52,https://cdn.myanimelist.net/images/anime/7/60263.jpg,https://myanimelist.net/anime/22729/AldnoahZero
11757,Sword Art Online,In the year 2022 virtual reality has progressed by leaps and bounds and a massive online role-playing game called Sword Art Online (SAO) is launched. With the aid of NerveGear technology players can control their avatars within the game using nothing but their own thoughts. Kazuto Kirigaya nicknamed Kirito is among the lucky few enthusiasts who get their hands on the first shipment of the game. He logs in to find himself with ten-thousand others in the scenic and elaborate world of Aincrad one full of fantastic medieval weapons and gruesome monsters. However in a cruel turn of events the players soon realize they cannot log out the game's creator has trapped them in his new world until they complete all one hundred levels of the game. In order to escape Aincrad Kirito will now have to interact and cooperate with his fellow players. Some are allies while others are foes like Asuna Yuuki who commands the leading group attempting to escape from the ruthless game. To make matters worse Sword Art Online is not all fun and games: if they die in Aincrad they die in real life. Kirito must adapt to his new reality fight for his survival and hopefully break free from his virtual hell.,Action;Adventure;Fantasy;Game;Romance,2012-07-08,25,1657823,3,1771,7.49,https://cdn.myanimelist.net/images/anime/11/39717.jpg,https://myanimelist.net/anime/11757/Sword_Art_Online
32901,Eromanga-sensei,One year ago Sagiri Izumi became step-siblings with Masamune Izumi. But the sudden death of their parents tears their new family apart resulting in Sagiri becoming a shut-in which cut her off from her brother and society. While caring for what's left of his family Masamune earns a living as a published light novel author with one small problem: he's never actually met his acclaimed illustrator Eromanga-sensei infamous for drawing the most lewd erotica. Through an embarrassing chain of events he learns that his very own little sister was his partner the whole time! As new characters and challenges appear Masamune and Sagiri must now face the light novel industry together. Eromanga-Sensei follows the development of their relationship and their struggle to become successful and as Sagiri slowly grows out of her shell just how long will she be able to hide her true persona from the rest of the world?,Comedy;Drama;Romance;Ecchi,2017-04-09,12,368133,246,4946,6.73,https://cdn.myanimelist.net/images/anime/2/86468.jpg,https://myanimelist.net/anime/32901/Eromanga-sensei
36027,Ousama Game The Animation,It can be rough transferring to a new school—even more so if you don't want to make any friends like Nobuaki Kanazawa. But the reason for his antisocial behavior soon becomes clear when his class receives a text from someone called The King. Included are instructions for the King's Game and all class members must participate. Those who refuse to play quit halfway or don't follow an order in the allotted time of 24 hours will receive a deadly punishment. Having played the game before and watched as those around him died Nobuaki tries to warn his clueless classmates. Unfortunately they only believe him after the King's Game claims its first casualties. Stuck in a horrific situation with no chance of escape Nobuaki has a choice: put his own survival above those around him or do what he couldn't before and save his classmates.,Mystery;Dementia;Horror;Supernatural;Drama;School,2017-10-05,12,138290,807,10737,5.12,https://cdn.myanimelist.net/images/anime/3/88190.jpg,https://myanimelist.net/anime/36027/Ousama_Game_The_Animation
36407,Kenja no Mago,In the kingdom of Earlshide Merlin Walford was once regarded as a national hero hailed for both his power and achievements. Preferring a quiet life however he secludes himself deep in the rural woods dedicating his time to raising an orphan that he saved. This orphan is Shin a normal salaryman in modern-day Japan who was reincarnated into Merlin's world while still retaining his past memories. As the years pass Shin displays unparalleled talent in both magic casting and martial arts much to Merlin's constant amazement. On his 15th birthday however it becomes apparent that Shin only developed his combat skills and nothing else leaving him with blatant social awkwardness a lack of common sense and a middling sense of responsibility. As a result Shin enrolls in the kingdom's Magic Academy to hone his skills and mature among other teenagers. However living a normal life is impossible as he is established as a local celebrity almost as soon as he arrives. Kenja no Mago follows Shin Walford's high school life in the capital as he makes new friends learns about the world and fights off the various forces of evil surrounding him and his city.,Action;Comedy;Magic;Romance;Fantasy,2019-04-10,12,197259,553,4999,6.72,https://cdn.myanimelist.net/images/anime/1261/100452.jpg,https://myanimelist.net/anime/36407/Kenja_no_Mago
34382,Citrus,During the summer of her freshman year of high school Yuzu Aihara's mother remarried forcing her to transfer to a new school. To a fashionable socialite like Yuzu this inconvenient event is just another opportunity to make new friends fall in love and finally experience a first kiss. Unfortunately Yuzu's dreams and style do not conform with her new ultrastrict all-girls school filled with obedient shut-ins and overachieving grade-skippers. Her gaudy appearance manages to grab the attention of Mei Aihara the beautiful and imposing student council president who immediately proceeds to sensually caress Yuzu's body in an effort to confiscate her cellphone. Thoroughly exhausted from her first day Yuzu arrives home and discovers a shocking truth—Mei is actually her new step-sister! Though Yuzu initially tries to be friendly with her Mei's cold shoulder routine forces Yuzu to begin teasing her. But before Yuzu can finish her sentence Mei forces her to the ground and kisses her with Yuzu desperately trying to break free. Once done Mei storms out of the room leaving Yuzu to ponder the true nature of her first kiss and the secrets behind the tortured expression in the eyes of her new sister.,Drama;Romance;School;Shoujo Ai,2018-01-06,12,240425,425,5175,6.68,https://cdn.myanimelist.net/images/anime/11/89985.jpg,https://myanimelist.net/anime/34382/Citrus
25397,Absolute Duo,Individuals who can materialize weapons from their soul are called Blazers and they attend Kouryou Academy High School in order to harness their abilities. Each student is required to partner with another in the hopes that one day the pair can attain the power of Absolute Duo. Tooru Kokonoe hopes to attend this academy in order to gain power after his sister and friends were slain by a mysterious man. However at the opening ceremony he is forced to duel against the person sitting next to him with the loser being expelled. As Tooru prepares to give the match his all it is not a weapon that manifests from his soul but a shield an irregularity which catches the attention of a foreign student named Julie Sigtuna.,Action;Harem;Supernatural;Romance;Ecchi;School,2015-01-04,12,338166,285,5167,6.68,https://cdn.myanimelist.net/images/anime/4/68839.jpg,https://myanimelist.net/anime/25397/Absolute_Duo
23281,Psycho-Pass 2,A year and a half after the events of the original sci-fi psychological thriller Akane Tsunemori continues her work as an inspector—enforcing the Sibyl System's judgments. Joining her are new enforcers and junior inspector Mika Shimotsuki a young woman blindly and inflexibly loyal to Sibyl. As Akane ponders both the nature of her job and the legitimacy of Sibyl's verdicts a disturbing new menace emerges. A mysterious figure has discovered a way to control the Crime Coefficient—a number compiled from mental scans that allows Sibyl to gauge psychological health and identify potential criminals. Through these means he is able to murder an enforcer leaving behind a cryptic clue: WC? scrawled in blood on a wall. Akane and the rest of Division 1 soon find themselves playing a deadly game against their new foe coming face-to-face with a conspiracy threatening not only the authority of the Sibyl System but the very foundation of Akane's own convictions.,Action;Sci-Fi;Police;Psychological,2014-10-10,11,407960,203,1764,7.49,https://cdn.myanimelist.net/images/anime/1197/100616.jpg,https://myanimelist.net/anime/23281/Psycho-Pass_2
59,Chobits,When computers start to look like humans can love remain the same? Hideki Motosuwa is a young country boy who is studying hard to get into college. Coming from a poor background he can barely afford the expenses let alone the newest fad: Persocoms personal computers that look exactly like human beings. One evening while walking home he finds an abandoned Persocom. After taking her home and managing to activate her she seems to be defective as she can only say one word Chii which eventually becomes her name. Unlike other Persocoms however Chii cannot download information onto her hard drive so Hideki decides to teach her about the world the old-fashioned way while studying for his college entrance exams at the same time. Along with his friends Hideki tries to unravel the mystery of Chii who may be a Chobit an urban legend about special units that have real human emotions and thoughts and love toward their owner. But can romance flourish between a Persocom and a human?,Sci-Fi;Comedy;Drama;Romance;Ecchi;Seinen,2002-04-03,26,356642,260,1754,7.49,https://cdn.myanimelist.net/images/anime/4/24648.jpg,https://myanimelist.net/anime/59/Chobits
34618,Blend S,Wishing to be independent 16-year-old Maika Sakuranomiya is desperate to nail down a part-time job so that she can afford to study abroad. Unfortunately her applications are constantly rejected due to the menacing look she unintentionally makes whenever she smiles despite her otherwise cheerful disposition. After yet another failed interview she chances upon Café Stile a coffee shop where the servers interact with the customers while roleplaying distinctive characteristics. The Italian store manager Dino becomes infatuated with Maika's cuteness at first sight and offers her a job as a waitress with a sadistic nature. Coupled with her inherent clumsiness she successfully manages to serve a pair of masochistic customers in accordance with her new ruthless persona. Alongside Kaho Minata as the tsundere and Mafuyu Hoshikawa as the younger sister Maika decides to make the most out of her unique quirk and cements her position in the cafe with merciless cruelty!,Slice of Life;Comedy,2017-10-08,12,300538,325,1751,7.49,https://cdn.myanimelist.net/images/anime/6/88286.jpg,https://myanimelist.net/anime/34618/Blend_S
413,Hametsu no Mars,Several months after a probe returning from Mars burns up during reentry strange creatures dubbed Ancients begin to appear throughout Tokyo. Aggressive and dangerous they cannot be killed with ordinary weapons. As scientists struggle to find the cause of their sudden appearance the monsters wreak havoc across the world. Humanity finds hope in the form of the MARS suit—a new weapon developed to take down these enemies. The suit however can only be worn by those with specific DNA. Enter Takeru Hinata an ordinary teen with a troubled past and one of the few capable of piloting the only weapon against the Ancients. With the help of the AAST a special police force established to defeat the dangerous creatures the young man battles against demons both personal and global whilst trying to discover the true nature of Earth's new aggressors.,Sci-Fi;Horror,2005-07-06,1,40946,2153,11481,2.33,https://cdn.myanimelist.net/images/anime/7/68855.jpg,https://myanimelist.net/anime/413/Hametsu_no_Mars
